timestamp,name,number_raw,number_int
2025-04-06 22:31:13,CaptainDragkiris,"2,991,559",2991559
2025-04-06 22:31:16,Exostingg,"2,591,527",2591527
2025-04-06 22:31:16,Big Man IronArms,"2,539,044",2539044
2025-04-06 22:31:17,Ayasha,"1,949,741",1949741
2025-04-06 22:31:17,CooXaa,"1,907,993",1907993
2025-04-06 22:31:20,FishDogg,"1,734,182",1734182
2025-04-06 22:31:20,Stiggy X,"1667,383",1667383
2025-04-06 22:31:21,Mack Diesel,1441573,1441573
2025-04-06 22:31:21,SHANNON HOON ~,"1,431,196",1431196
2025-04-06 22:31:26,Vraagxu,"1,066,520",1066520
2025-04-06 22:31:27,Suicide Messiah,"981,601",981601
2025-04-06 22:31:30,Khronix,"897,404",897404
2025-04-06 22:31:36,Wild Billy,"690,920",690920
2025-04-06 22:31:36,King Strife,"674,560",674560
2025-04-06 22:31:37,Conway Twitty,"582,848",582848
2025-04-06 22:31:40,¥ adidi,"527,882",527882
2025-04-06 22:31:48,leey Magi,"380,050",380050
2025-04-06 22:31:54,Rico Lorenzonati,"299,095",299095
2025-04-06 22:31:56,Enfeeb,"272,332",272332
2025-04-06 22:31:56,Arnold Lutz,"270,043",270043
2025-04-06 22:32:00,darkborn,"230,497",230497
2025-04-06 22:32:02,Turtlein,"203,311",203311
2025-04-06 22:32:02,Skandia,"201,102",201102
2025-04-06 22:32:14,Foseki,"96,514",96514
2025-04-06 22:32:14,Pippa,"95,346",95346
2025-04-07 00:02:49,Ladock,"16,093,360",16093360
2025-04-07 00:02:49,Sir Kiran,"6,188,288",6188288
2025-04-07 00:02:49,Bin Laggin-,"5,906,393",5906393
2025-04-07 00:02:52,Tortuga,"4,749,210",4749210
2025-04-07 00:02:52,Rileyyy,"4,280,676",4280676
2025-04-07 00:02:52,BuBu,"4,149,629",4149629
2025-04-07 00:02:52,Islander Aluvian,"4,010,927",4010927
2025-04-07 00:02:52,Grogmar,"3,989,552",3989552
2025-04-07 00:02:52,Fortunate,"3,953,043",3953043
2025-04-07 00:02:53,Malleah,"3,526,473",3526473
2025-04-07 00:02:53,Ventroth,"3,482,735",3482735
2025-04-07 00:02:53,Chilly.X,"3,412,331",3412331
2025-04-07 00:02:53,CaptainDragkiris,"3,240,280",3240280
2025-04-07 00:02:56,onacio,"2,996,553",2996553
2025-04-07 00:02:56,toge,"2,903,808",2903808
2025-04-07 00:02:56,Manifest-,"2,883,025",2883025
2025-04-07 00:02:56,Exostingg,"2,757,503",2757503
2025-04-07 00:02:57,Balthezar,"2,205,407",2205407
2025-04-07 00:02:57,a rage elemental,"1,986,035",1986035
2025-04-07 00:03:00,Falleiros,"1,938,194",1938194
2025-04-07 00:03:01,Veio da Lancha,"1,613,140",1613140
2025-04-07 00:03:01,Mack Diesel,"1,487,330",1487330
2025-04-07 00:03:06,Sandwich Baggie,"1,117,107",1117107
2025-04-07 00:03:06,Suicide Messiah,"1,103,973",1103973
2025-04-07 00:03:08,Deano's Chapel,"1,069,828",1069828
2025-04-07 00:03:08,Houdinix,"1,051,052",1051052
2025-04-07 00:03:08,Samba,"1032,652",1032652
2025-04-07 00:03:08,Pkurass,"1,021,653",1021653
2025-04-07 00:03:10,DarkAlly,"995,767",995767
2025-04-07 00:03:10,Khronix,"968,709",968709
2025-04-07 00:03:10,Masta Chaos,"959,585",959585
2025-04-07 00:03:13,Grizwald Beergut,"945,369",945369
2025-04-07 00:03:13,Mark Shell,"940,003",940003
2025-04-07 00:03:13,Blackend Bedbug,"892,712",892712
2025-04-07 00:03:13,Captain Titanic,"864,700",864700
2025-04-07 00:03:14,One Bad Banana,"785,348",785348
2025-04-07 00:03:15,Conway Twitty,"765,683",765683
2025-04-07 00:03:15,Frank Hunt,"750,496",750496
2025-04-07 00:03:15,Havoc-,"748,569",748569
2025-04-07 00:03:18,AuroraBattleBard,"671,016",671016
2025-04-07 00:03:18,Bloody Belakor,"644,193",644193
2025-04-07 00:03:19,Kazmyr,"603,033",603033
2025-04-07 00:03:19,Irium,"566,279",566279
2025-04-07 00:03:19,Ekarru,"596,169",596169
2025-04-07 00:03:22,Georgie de Porge,"507,664",507664
2025-04-07 00:03:24,Glok son of Glok,"475,983",475983
2025-04-07 00:03:26,leey Magi,"424,762",424762
2025-04-07 00:03:28,Sherman,"423,318",423318
2025-04-07 00:03:28,Lev Arris,"422,195",422195
2025-04-07 00:03:28,Wilma Fingerdoo,"402,227",402227
2025-04-07 00:03:30,Raiden.,"384,590",384590
2025-04-07 00:03:30,Alllarick,"378,301",378301
2025-04-07 00:03:30,Rico Lorenzonati,"377,199",377199
2025-04-07 00:03:32,Tadg mac Nuadat,"363,177",363177
2025-04-07 00:03:35,Yeahboy,"347,194",347194
2025-04-07 00:03:35,NewPhoneWhoDis,"324,631",324631
2025-04-07 00:03:36,Gasanova,"305,401",305401
2025-04-07 00:03:40,of Vile Pirates,"246,755",246755
2025-04-07 00:03:44,Ghost Galleon,"199,034",199034
2025-04-07 00:03:44,Bazak,"192,795",192795
2025-04-07 00:03:44,Pippa,"192,153",192153
2025-04-07 00:03:46,Mike Dikta,"180,486",180486
2025-04-07 00:03:46,Eyeeast Linos,"171,780",171780
2025-04-07 00:03:46,Not Rico,"171,359",171359
2025-04-07 00:03:46,Yi Jongmu,"156,666",156666
2025-04-07 00:03:48,Rollo the Ganjer,"156,209",156209
2025-04-07 00:03:52,Fart Cop,"128,018",128018
2025-04-07 00:03:52,Nexius,"126,014",126014
2025-04-07 00:03:54,Bru jaja,"105,944",105944
2025-04-07 00:03:57,Busy J,"100,250",100250
2025-04-07 00:03:57,Joe Robinet,"97,291",97291
2025-04-07 00:03:57,Beast Lady,"96,326",96326
2025-04-07 00:03:58,George A Custer,"86,423",86423
2025-04-07 00:04:05,Capt Frank,"42,621",42621
2025-04-07 00:04:14,Crab,"12,765",12765
2025-04-07 04:00:05,Girth Supreme,"21,352",21352
2025-04-07 04:00:06,Peg LEg Pete,"13,775",13775
2025-04-07 04:00:07,HookedEm,"11,094",11094
2025-04-07 04:04:57,Ladock,"16,113,551",16113551
2025-04-07 04:04:57,Sisa's boy,"9,517,316",9517316
2025-04-07 04:04:57,Crittrain,"7,669,537",7669537
2025-04-07 04:04:57,Edo,"6,746,499",6746499
2025-04-07 04:04:57,Bin Laggin-,"6,539,401",6539401
2025-04-07 04:04:57,Jack-Sparrow,"6,320,451",6320451
2025-04-07 04:04:58,Tortuga,"5,218,839",5218839
2025-04-07 04:04:58,Angelica Shy,"4,667,575",4667575
2025-04-07 04:04:58,Rileyyy,"4,548,287",4548287
2025-04-07 04:05:01,Frelik Cabracan,"3,542,065",3542065
2025-04-07 04:05:01,CaptainDragkiris,"3,241,782",3241782
2025-04-07 04:05:03,Suicidal Monkey,"2,916,619",2916619
2025-04-07 04:05:05,Mister Id,"2,492,574",2492574
2025-04-07 04:05:05,Zapp Longwood,"2,390,137",2390137
2025-04-07 04:05:05,Chios,"2,377,795",2377795
2025-04-07 04:05:05,Senzek,"2,341,898",2341898
2025-04-07 04:05:05,Balthezar,"2,262,469",2262469
2025-04-07 04:05:09,Budd Dwyer,"1,647,327",1647327
2025-04-07 04:05:11,Epikur,"1,437,161",1437161
2025-04-07 04:05:11,Ignavus,"1,227,532",1227532
2025-04-07 04:05:12,Pkurass,"1,158,299",1158299
2025-04-07 04:05:15,Grizwald Beergut,"1,022,805",1022805
2025-04-07 04:05:16,an undead pirate,"1,000,743",1000743
2025-04-07 04:05:16,Undead Magus,"993,643",993643
2025-04-07 04:05:19,Noisyboy,"918,154",918154
2025-04-07 04:05:19,Dralcon,"894,053",894053
2025-04-07 04:05:25,Jormangundr,"732,044",732044
2025-04-07 04:05:25,Valshares,"664,602",664602
2025-04-07 04:05:27,Sherman,"574,808",574808
2025-04-07 04:05:27,Krembluk,"572,784",572784
2025-04-07 04:05:29,Booty Wizard,"525,673",525673
2025-04-07 04:05:29,Khalifa Wildrose,"524,924",524924
2025-04-07 04:05:36,Sailish,"406,327",406327
2025-04-07 04:05:37,Yeahboy,"380,703",380703
2025-04-07 04:05:41,Macinek,"348,348",348348
2025-04-07 04:05:41,of Vile Pirates,"320,195",320195
2025-04-07 04:05:44,Zardesse Grande,"302,605",302605
2025-04-07 04:05:45,Thomas Keller,"267,991",267991
2025-04-07 04:05:47,Ghost Galleon,"250,705",250705
2025-04-07 04:05:47,Nexius,"238,788",238788
2025-04-07 04:05:49,Zasranka,"229,056",229056
2025-04-07 04:05:51,Eyeeast Linos,"211,603",211603
2025-04-07 04:05:51,Not Rico,"208,942",208942
2025-04-07 04:05:55,Magdalena,"146,848",146848
2025-04-07 04:05:59,XBOCT,"119,319",119319
2025-04-07 04:06:02,George A Custer,"116,740",116740
2025-04-07 04:06:02,Proteu,"112,510",112510
2025-04-07 04:06:03,Doubloons PerSee,"108,682",108682
2025-04-07 04:06:15,Nimiak,"33,095",33095
2025-04-07 08:04:38,Ladock,"17,329,222",17329222
2025-04-07 08:04:38,Sisa's boy,"10,626,749",10626749
2025-04-07 08:04:38,they $,"8,537,050",8537050
2025-04-07 08:04:38,Crittrain,"8,384,441",8384441
2025-04-07 08:04:38,Edo,"7,088,003",7088003
2025-04-07 08:04:38,Bin Laggin-,"6,977,861",6977861
2025-04-07 08:04:38,Sir Kiran,"6,326,928",6326928
2025-04-07 08:04:41,Tortuga,"5,470,600",5470600
2025-04-07 08:04:41,Angelica Shy,"5,209,998",5209998
2025-04-07 08:04:41,Rileyyy,"4,915,134",4915134
2025-04-07 08:04:43,AtomicBoom,"3,273,314",3273314
2025-04-07 08:04:45,Chios,"2,803,183",2803183
2025-04-07 08:04:45,PaPaTaRaKaN,"2,798,918",2798918
2025-04-07 08:04:46,Mister Id,"2,537,623",2537623
2025-04-07 08:04:46,Moita,"2,427,578",2427578
2025-04-07 08:04:46,LostMary,"2,063,422",2063422
2025-04-07 08:04:46,Xerad,"2,040,642",2040642
2025-04-07 08:04:49,Pyeak,"1,909,431",1909431
2025-04-07 08:04:49,FishDogg,"1,873,431",1873431
2025-04-07 08:04:51,Budd Dwyer,"1,742,176",1742176
2025-04-07 08:04:51,Stiggy X,"1,667,385",1667385
2025-04-07 08:04:51,Samba,"1538,978",1538978
2025-04-07 08:04:53,Ignavus,"1,493,769",1493769
2025-04-07 08:04:53,Toolman,"1,369,699",1369699
2025-04-07 08:04:53,Pkurass,"1,277,064",1277064
2025-04-07 08:04:55,Eva Angelina,"1,271,624",1271624
2025-04-07 08:04:55,Undead Magus,"1,258,893",1258893
2025-04-07 08:04:55,RustySheriff,"1,184,528",1184528
2025-04-07 08:04:55,Smoke Light,"1,119,410",1119410
2025-04-07 08:05:00,Jormangundr,"963,505",963505
2025-04-07 08:05:00,JohnnyLesh,"912,792",912792
2025-04-07 08:05:03,Macinek,"846,665",846665
2025-04-07 08:05:03,Dead Lich,"786,493",786493
2025-04-07 08:05:07,Valshares,"681,761",681761
2025-04-07 08:05:09,biggtez,"621,179",621179
2025-04-07 08:05:09,Khalifa Wildrose,"607,490",607490
2025-04-07 08:05:09,XK TpyDoBuk,"584,423",584423
2025-04-07 08:05:11,Tadg mac Nuadat,"572,432",572432
2025-04-07 08:05:11,Farfara,"564,081",564081
2025-04-07 08:05:13,Cirira,"506,314",506314
2025-04-07 08:05:15,| Dated Your Mom,"475,012",475012
2025-04-07 08:05:15,leey Magi,"459,584",459584
2025-04-07 08:05:17,Blastro,"429,024",429024
2025-04-07 08:05:20,Raiden.,"384,632",384632
2025-04-07 08:05:24,Castigator,"345,568",345568
2025-04-07 08:05:25,Thomas Keller,"304,491",304491
2025-04-07 08:05:26,Zasranka,"271,288",271288
2025-04-07 08:05:29,XBOCT,"249,657",249657
2025-04-07 08:05:37,Rolandoxd,"158,138",158138
2025-04-07 08:05:59,Edo Stabby,"23,911",23911
2025-04-07 08:06:02,Sisa Brisa,"22,130",22130
2025-04-07 08:06:03,Edo is that you,"14,408",14408
2025-04-07 12:00:33,Ladock,"17,911,598",17911598
2025-04-07 12:00:33,Sisa's boy,"10,962,008",10962008
2025-04-07 12:00:33,they,"9,321,961",9321961
2025-04-07 12:00:33,Edo,"7,490,059",7490059
2025-04-07 12:00:33,Sir Kiran,"6,660,280",6660280
2025-04-07 12:00:34,Angelica Shy,"5,439,907",5439907
2025-04-07 12:00:34,Puggles,"5,172,397",5172397
2025-04-07 12:00:34,Rileyyy,"5,168,229",5168229
2025-04-07 12:00:34,Grom-,"4,719,350",4719350
2025-04-07 12:00:34,Fortunate,"4,196,966",4196966
2025-04-07 12:00:34,Grogmar,"4,033,222",4033222
2025-04-07 12:00:34,Islander Aluvian,"4,018,466",4018466
2025-04-07 12:00:34,AtomicBoom,"3,914,008",3914008
2025-04-07 12:00:37,Malleah,"3,827,562",3827562
2025-04-07 12:00:37,Chilly.X,"3,778,490",3778490
2025-04-07 12:00:37,Frelik Cabracan,"3,973,581",3973581
2025-04-07 12:00:37,onacio,"3,189,224",3189224
2025-04-07 12:00:38,Eyes,"3,091,135",3091135
2025-04-07 12:00:38,Mister Id,"2,756,191",2756191
2025-04-07 12:00:38,Mutilate,"2,661,013",2661013
2025-04-07 12:00:41,Senzek,"2,441,618",2441618
2025-04-07 12:00:41,Pyeak,"2,375,118",2375118
2025-04-07 12:00:41,Falleiros,"2,269,339",2269339
2025-04-07 12:00:41,Ayasha,2.171122,2171122
2025-04-07 12:00:43,Xerad,"2,161,226",2161226
2025-04-07 12:00:43,BABA YUMRUKCU,"2,077,984",2077984
2025-04-07 12:00:43,dat niko,"2,048,242",2048242
2025-04-07 12:00:43,FishDogg,"1,944,077",1944077
2025-04-07 12:00:43,CooXaa,"1,941,700",1941700
2025-04-07 12:00:43,Samba,"1842,517",1842517
2025-04-07 12:00:44,Mack Diesel,"1,802,820",1802820
2025-04-07 12:00:44,Budd Dwyer,"1,798,878",1798878
2025-04-07 12:00:47,Epikur,"1512,927",1512927
2025-04-07 12:00:47,Undead Magus,"1,417,428",1417428
2025-04-07 12:00:47,Eva Angelina,"1,383,733",1383733
2025-04-07 12:00:47,PewPewDaSnooSnoo,"1,342,244",1342244
2025-04-07 12:00:48,RustySheriff,"1,298,801",1298801
2025-04-07 12:00:48,Ziroxx,"1,196,930",1196930
2025-04-07 12:00:51,Lupinho,"1,139,927",1139927
2025-04-07 12:00:51,Macinek,"1,116,225",1116225
2025-04-07 12:00:53,JohnnyLesh,"981,672",981672
2025-04-07 12:00:57,Veckna,"910,130",910130
2025-04-07 12:00:57,Smo-ke,"866,913",866913
2025-04-07 12:00:57,Frank Hunt,"860,979",860979
2025-04-07 12:00:58,Skinny Lucy,"782,520",782520
2025-04-07 12:01:01,XK TpyDoBuk,"715,795",715795
2025-04-07 12:01:01,Budha,"686,267",686267
2025-04-07 12:01:02,Khalifa Wildrose,"671,230",671230
2025-04-07 12:01:02,Kazmyr,"617,231",617231
2025-04-07 12:01:06,leey Magi,"553,970",553970
2025-04-07 12:01:06,Boosoof,"539,558",539558
2025-04-07 12:01:06,Hydrochloride,"533,158",533158
2025-04-07 12:01:06,Hambro,"508,898",508898
2025-04-07 12:01:09,| Dated Your Mom,"476,773",476773
2025-04-07 12:01:09,Wesnile,"465,098",465098
2025-04-07 12:01:11,Blastro,"454,455",454455
2025-04-07 12:01:11,Raiden.,"438,014",438014
2025-04-07 12:01:13,Gasanova,"403,173",403173
2025-04-07 12:01:13,Aloz,"382,604",382604
2025-04-07 12:01:15,Zardesse Grande,"363,670",363670
2025-04-07 12:01:19,Thane Silverhand,"334,221",334221
2025-04-07 12:01:22,a prevalia knght,"284,325",284325
2025-04-07 12:01:23,Ku'ula,"266,458",266458
2025-04-07 12:01:23,darkborn,"266,291",266291
2025-04-07 12:01:27,Neerul,"236,597",236597
2025-04-07 12:01:27,Bazak,"219,447",219447
2025-04-07 12:01:29,Foseki,"208,385",208385
2025-04-07 12:01:29,Rolandoxd,"198,081",198081
2025-04-07 12:01:29,Vintage Culture,"196,201",196201
2025-04-07 12:01:33,assaulty dog,"153,466",153466
2025-04-07 12:01:36,Tunli,"137,787",137787
2025-04-07 12:01:37,Elarak Took,"114,849",114849
2025-04-07 12:01:43,Milky Way,"83,787",83787
2025-04-07 12:01:47,Igor VeinCleaver,"51,613",51613
2025-04-07 12:01:50,Imakeyousick,"47,675",47675
2025-04-07 12:01:50,Nimiak,"45,034",45034
2025-04-07 12:01:50,Inhame,"40,371",40371
2025-04-07 12:01:54,The Picaroon,"26,966",26966
2025-04-07 12:01:58,Edo is that you,"19,049",19049
2025-04-07 12:01:58,Kazue Sugiura,"17,704",17704
2025-04-07 12:02:00,Matey,"12,938",12938
2025-04-07 12:42:54,Khal Draki,"145,442",145442
2025-04-07 16:05:34,Ladock,"17,953,769",17953769
2025-04-07 16:05:34,Vanquish,"7,612,661",7612661
2025-04-07 16:05:34,Edo,"7,572,382",7572382
2025-04-07 16:05:34,Bin Laggin-,"7,044,615",7044615
2025-04-07 16:05:34,Sir Kiran,"6,763,240",6763240
2025-04-07 16:05:34,Jack-Sparrow,"6,460,502",6460502
2025-04-07 16:05:37,Angelica Shy,"5,609,691",5609691
2025-04-07 16:05:37,Grom-,"5,122,036",5122036
2025-04-07 16:05:37,AtomicBoom,"4,496,559",4496559
2025-04-07 16:05:37,Fortunate,"4,309,606",4309606
2025-04-07 16:05:37,Islander Aluvian,"4,198,618",4198618
2025-04-07 16:05:37,Grogmar,"4,107,915",4107915
2025-04-07 16:05:38,Frelik Cabracan,"4,009,260",4009260
2025-04-07 16:05:38,Chilly.X,"3,943,780",3943780
2025-04-07 16:05:38,onacio,"3,529,534",3529534
2025-04-07 16:05:38,Ldfv,"3,342,352",3342352
2025-04-07 16:05:41,toge,"3,034,918",3034918
2025-04-07 16:05:41,Mutilate,"2,664,265",2664265
2025-04-07 16:05:43,Falleiros,"2,653,535",2653535
2025-04-07 16:05:43,Vladimir,"2,642,221",2642221
2025-04-07 16:05:43,Senzek,"2,602,370",2602370
2025-04-07 16:05:43,Xerad,"2,381,764",2381764
2025-04-07 16:05:45,BABA YUMRUKCU,"2,164,346",2164346
2025-04-07 16:05:45,dat niko,"2,114,798",2114798
2025-04-07 16:05:45,CooXaa,"2,043,763",2043763
2025-04-07 16:05:45,FishDogg,"2,002,656",2002656
2025-04-07 16:05:45,Faye Webster,1.951372,1951372
2025-04-07 16:05:45,Budd Dwyer,"1,913,749",1913749
2025-04-07 16:05:48,Ignavus,"1,501,392",1501392
2025-04-07 16:05:48,Undead Magus,"1,483,322",1483322
2025-04-07 16:05:48,CAO,"1,418,036",1418036
2025-04-07 16:05:48,PewPewDaSnooSnoo,"1,387,872",1387872
2025-04-07 16:05:51,Suicide Messiah,"1,371,042",1371042
2025-04-07 16:05:51,Smoke Light,"1,340,639",1340639
2025-04-07 16:05:51,RustySheriff,"1,327,797",1327797
2025-04-07 16:05:51,Ziroxx,"1,295,379",1295379
2025-04-07 16:05:51,Corvin.,"1,245,357",1245357
2025-04-07 16:05:52,Doda,"1184,847",1184847
2025-04-07 16:05:52,Houdinix,"1,170,861",1170861
2025-04-07 16:05:52,Deano's Chapel,"1,158,246",1158246
2025-04-07 16:05:52,an undead pirate,"1,139,767",1139767
2025-04-07 16:05:55,Jormangundr,"1,010,192",1010192
2025-04-07 16:05:55,Smo-ke,"990,237",990237
2025-04-07 16:05:57,Dralcon,"950,001",950001
2025-04-07 16:05:59,Shira,"880,417",880417
2025-04-07 16:06:03,Aloz,"753,609",753609
2025-04-07 16:06:03,K.B-,"748,461",748461
2025-04-07 16:06:05,Hambro,"664,623",664623
2025-04-07 16:06:05,Onikage,"659,228",659228
2025-04-07 16:06:05,Kazmyr,"653,676",653676
2025-04-07 16:06:08,Sadahar,"611,183",611183
2025-04-07 16:06:08,| Dated Your Mom,"604,597",604597
2025-04-07 16:06:08,Hydrochloride,"586,475",586475
2025-04-07 16:06:09,leey Magi,"568,465",568465
2025-04-07 16:06:09,| Luke |,"591,304",591304
2025-04-07 16:06:15,Hack n Slash,"427,573",427573
2025-04-07 16:06:15,Buhaiola,"399,932",399932
2025-04-07 16:06:19,Ku'ula,"345,686",345686
2025-04-07 16:06:22,Foseki,"328,843",328843
2025-04-07 16:06:23,darkborn,"304,170",304170
2025-04-07 16:06:26,Neerul,"268,135",268135
2025-04-07 16:06:27,Tunli,"244,991",244991
2025-04-07 16:06:30,Not Rico,"236,403",236403
2025-04-07 16:06:31,Rolandoxd,"214,390",214390
2025-04-07 16:06:31,Clean and Jerk,"209,144",209144
2025-04-07 16:06:31,Vintage Culture,"200,669",200669
2025-04-07 16:06:34,assaulty dog,"193,636",193636
2025-04-07 16:06:34,Matey,"178,448",178448
2025-04-07 16:06:34,Elarak Took,"163,004",163004
2025-04-07 16:06:35,Milky Way,"145,603",145603
2025-04-07 16:06:38,Nimiak,"139,646",139646
2025-04-07 16:06:42,obichronobi,"123,893",123893
2025-04-07 16:06:42,Queen Arya,"110,768",110768
2025-04-07 16:06:43,Faded Tho,"109,371",109371
2025-04-07 16:06:43,Mugiwara-,"107,497",107497
2025-04-07 16:06:50,Age Monster,"61,210",61210
2025-04-07 16:06:57,Devilish,"22,913",22913
2025-04-07 16:07:00,Trafalgar,"20,943",20943
2025-04-07 16:07:01,Ameca,"20,943",20943
2025-04-07 16:07:01,Adam Sandler,"18,005",18005
2025-04-07 16:07:04,Def Not Leo,"13,054",13054
2025-04-07 16:07:05,Distroys Loko,"10,802",10802
2025-04-07 20:05:35,Ladock,"18,445,239",18445239
2025-04-07 20:05:35,Vanquish,"8,148,980",8148980
2025-04-07 20:05:35,Bin Laggin-,"7,235,188",7235188
2025-04-07 20:05:35,Jack-Sparrow,"6,863,795",6863795
2025-04-07 20:05:35,Sir Kiran,"6,816,941",6816941
2025-04-07 20:05:36,Angelica Shy,"5,659,428",5659428
2025-04-07 20:05:36,Puggles,"5,452,899",5452899
2025-04-07 20:05:36,BuBu,"4,706,495",4706495
2025-04-07 20:05:36,Fortunate,"4,533,901",4533901
2025-04-07 20:05:36,AtomicBoom,"4,500,895",4500895
2025-04-07 20:05:39,Chilly.X,"4,082,202",4082202
2025-04-07 20:05:39,Malleah,"3,876,577",3876577
2025-04-07 20:05:39,onacio,"3,796,316",3796316
2025-04-07 20:05:39,Ldfv,"3,710,943",3710943
2025-04-07 20:05:39,Ventroth,"3,680,005",3680005
2025-04-07 20:05:40,toge,"3,172,400",3172400
2025-04-07 20:05:40,Falleiros,"2,701,294",2701294
2025-04-07 20:05:43,Senzek,"2,678,399",2678399
2025-04-07 20:05:43,Zapp Longwood,"2,643,320",2643320
2025-04-07 20:05:43,BABA YUMRUKCU,"2,294,364",2294364
2025-04-07 20:05:45,CooXaa,"2,246,671",2246671
2025-04-07 20:05:45,Ayasha,"2,218,661",2218661
2025-04-07 20:05:45,FishDogg,"2,137,734",2137734
2025-04-07 20:05:45,Budd Dwyer,"1,967,308",1967308
2025-04-07 20:05:47,its john,"1,846,073",1846073
2025-04-07 20:05:47,Stiggy X,"1,830,996",1830996
2025-04-07 20:05:47,Veio da Lancha,"1,697,511",1697511
2025-04-07 20:05:47,Ziroxx,"1,627,759",1627759
2025-04-07 20:05:49,Suicide Messiah,"1,487,266",1487266
2025-04-07 20:05:49,PewPewDaSnooSnoo,"1,473,543",1473543
2025-04-07 20:05:50,RustySheriff,"1,389,046",1389046
2025-04-07 20:05:50,Mischarlilbelluc,"1,294,767",1294767
2025-04-07 20:05:50,Corvin.,"1,277,161",1277161
2025-04-07 20:05:50,an undead pirate,"1,249,885",1249885
2025-04-07 20:05:53,Khronix,"1,194,637",1194637
2025-04-07 20:05:55,Checkthrust,"1,107,905",1107905
2025-04-07 20:05:55,Mark Shell,"1,077,096",1077096
2025-04-07 20:05:55,Feneyboi,"1,046,919",1046919
2025-04-07 20:05:55,Masta Chaos,"1,046,148",1046148
2025-04-07 20:05:57,DarkAlly,"997,657",997657
2025-04-07 20:05:59,Am A Sneaky Snek,"952,410",952410
2025-04-07 20:05:59,Havoc-,"926,757",926757
2025-04-07 20:05:59,Hambro,"922,494",922494
2025-04-07 20:05:59,Gasanova,"879,617",879617
2025-04-07 20:06:02,Novad,"875,785",875785
2025-04-07 20:06:02,Bloody Belakor,"848,445",848445
2025-04-07 20:06:02,Robertim,"828,590",828590
2025-04-07 20:06:02,Lazzeri BR,"827,634",827634
2025-04-07 20:06:03,Conway Twitty,"805,905",805905
2025-04-07 20:06:03,King Strife,"801,254",801254
2025-04-07 20:06:07,Onikage,"668,618",668618
2025-04-07 20:06:07,Sadahar,"657,878",657878
2025-04-07 20:06:11,Georgie de Porge,"538,524",538524
2025-04-07 20:06:14,Lev Arris,471514,471514
2025-04-07 20:06:14,Kektrocity,"441,299",441299
2025-04-07 20:06:18,Zardesse Grande,"373,533",373533
2025-04-07 20:06:19,someone you know,"358,725",358725
2025-04-07 20:06:21,Vintage Culture,"342,217",342217
2025-04-07 20:06:25,Nefeltari Vivi,"283,064",283064
2025-04-07 20:06:25,Enfeeb,"282,318",282318
2025-04-07 20:06:25,Juxtapose,"281,675",281675
2025-04-07 20:06:25,Ghost Galleon,"270,181",270181
2025-04-07 20:06:28,Algal'iarept,"252,452",252452
2025-04-07 20:06:29,Elladamerie,"236,178",236178
2025-04-07 20:06:29,Mugiwara-,"232,451",232451
2025-04-07 20:06:32,Skandia,"224,978",224978
2025-04-07 20:06:32,obichronobi,"216,779",216779
2025-04-07 20:06:32,Clean and Jerk,"211,265",211265
2025-04-07 20:06:33,Faded Tho,"201,651",201651
2025-04-07 20:06:33,Elarak Took,"199,378",199378
2025-04-07 20:06:33,Milky Way,"195,615",195615
2025-04-07 20:06:35,Matey,"183,120",183120
2025-04-07 20:06:35,SamTheChef,"161,152",161152
2025-04-07 20:06:38,Queen Arya,"141,095",141095
2025-04-07 20:06:42,Distroys Loko,"128,259",128259
2025-04-07 20:06:43,Gravy Bones,"103,738",103738
2025-04-07 20:06:46,Age Monster,"93,864",93864
2025-04-07 20:06:50,Elendil,"66,215",66215
2025-04-07 20:06:50,Elrich Bladeclaw,"65,127",65127
2025-04-07 20:06:50,Jerome Oysters,"62,204",62204
2025-04-07 20:06:52,Konvict,"60,901",60901
2025-04-07 20:06:54,Pistol Grip Pump,"40,992",40992
2025-04-07 20:06:57,Edo Stabby,"25,849",25849
2025-04-08 00:05:34,Bin Laggin-,"7,492,103",7492103
2025-04-08 00:05:34,Jack-Sparrow,"7,299,047",7299047
2025-04-08 00:05:34,Sir Kiran,"7,067,261",7067261
2025-04-08 00:05:37,Puggles,"5,689,891",5689891
2025-04-08 00:05:37,Tortuga,"5,564,376",5564376
2025-04-08 00:05:37,Rileyyy,"5,181,067",5181067
2025-04-08 00:05:37,Fortunate,"4,793,257",4793257
2025-04-08 00:05:37,Islander Aluvian,"4,210,027",4210027
2025-04-08 00:05:37,Grogmar,"4108,732",4108732
2025-04-08 00:05:39,Frelik Cabracan,"4,100,541",4100541
2025-04-08 00:05:39,onacio,"3,972,151",3972151
2025-04-08 00:05:39,Malleah,"3,923,357",3923357
2025-04-08 00:05:39,Ventroth,"3,765,684",3765684
2025-04-08 00:05:39,Khaj.ja,"3,754,741",3754741
2025-04-08 00:05:40,Falleiros,"2,804,084",2804084
2025-04-08 00:05:43,CooXaa,"2,314,783",2314783
2025-04-08 00:05:45,FishDogg,"2,295,380",2295380
2025-04-08 00:05:45,Faye Webster,"2,089,799",2089799
2025-04-08 00:05:45,Stiggy X,"2,057,335",2057335
2025-04-08 00:05:45,Budd Dwyer,"2,001,760",2001760
2025-04-08 00:05:48,Tyrok,"1,951,419",1951419
2025-04-08 00:05:48,its john,"1,903,554",1903554
2025-04-08 00:05:48,Sonore,"1,628,156",1628156
2025-04-08 00:05:49,Suicide Messiah,"1,581,406",1581406
